ticker,strategy,weight,train_total_return_pct,train_sharpe,train_max_drawdown_pct,train_win_rate_pct,train_num_trades
AAPL,ema_crossover,0.0,-2.3591218033942596,-0.07087861266003155,-18.096238182038693,33.33333333333333,12
AAPL,macd,0.3815977365001039,27.675322865859986,1.6507938964804003,-17.979469170976227,50.0,30
AAPL,rsi_reversion,0.037313484913234767,7.341706037004414,0.571332547892265,-19.297544730638172,61.53846153846154,13
AAPL,bollinger_reversion,0.0,-3.7566361378095325,-0.09024312282469821,-29.181995027603058,58.333333333333336,12
AAPL,donchian_breakout,0.09804981288021605,11.840743761398564,0.9616286083095339,-10.96916147131185,45.45454545454545,11
AAPL,adx_trend,0.4379059856399795,25.95793837033582,1.823433360524316,-6.513802417776593,50.0,34
AAPL,obv_trend,0.045132980066465676,8.73849818494028,0.6916124965394992,-20.960545887904136,37.5,24
AAPL,volume_momentum,0.0,-5.045952704784639,-0.23527171785658038,-19.22831647720953,37.03703703703704,27
MSFT,ema_crossover,0.13185759306534686,14.521451560410892,1.2143675175514699,-12.762297742426941,27.27272727272727,11
MSFT,macd,0.0,-4.492790069645802,-0.39449862799552965,-13.962217656457977,30.952380952380953,42
MSFT,rsi_reversion,0.1699966438926151,12.199627436305317,1.2950197971115232,-6.345001447987276,72.72727272727273,11
MSFT,bollinger_reversion,0.1595349128065479,12.50975105183796,1.2253745607901159,-9.950255102040806,72.72727272727273,11
MSFT,donchian_breakout,0.21621937776106231,18.395518749556427,1.3811035787532104,-12.439280354095905,44.44444444444444,9
MSFT,adx_trend,0.23400944814574892,18.843599215085828,1.4540342179962855,-6.655026763215699,37.5,40
MSFT,obv_trend,0.008220354253859408,2.958458732431035,0.3285221344693098,-10.963674776615251,41.66666666666667,24
MSFT,volume_momentum,0.08016167007481946,10.52676848685481,0.8679182282232027,-8.33449574961267,43.47826086956522,23
AMZN,ema_crossover,0.0,-2.6574651799788795,-0.0911164363818092,-15.588222370295945,22.22222222222222,9
AMZN,macd,0.02387621256045591,4.529411913293235,0.38517775261363674,-13.06548849548249,37.5,40
AMZN,rsi_reversion,0.39841870915540595,19.857744637508134,1.1959353055453419,-14.429170556676318,70.58823529411765,17
AMZN,bollinger_reversion,0.5777050782841382,22.56655182281273,1.3648096503342688,-8.74239838852533,81.25,16
AMZN,donchian_breakout,0.0,-20.434499819995512,-1.3385619937140494,-23.097986743632838,26.666666666666668,15
AMZN,adx_trend,0.0,-4.198905668481679,-0.10441594270073763,-18.733738252849662,33.33333333333333,39
AMZN,obv_trend,0.0,-17.561105604147144,-0.8600359892057448,-18.9205659691692,35.0,20
AMZN,volume_momentum,0.0,-9.022890291793962,-0.357592316118467,-18.688417802423885,34.78260869565217,23
GOOGL,ema_crossover,0.1015265521643491,23.57202334706745,1.447422401016122,-13.462831375369467,40.0,10
GOOGL,macd,0.05633933288187977,16.338711354690936,1.1501264947206524,-13.560447551493283,41.17647058823529,34
GOOGL,rsi_reversion,0.0586977987928161,13.937201469437422,1.186413571308968,-9.74351795085523,61.53846153846154,13
GOOGL,bollinger_reversion,0.11701441616475351,20.617745176809564,1.4877251491662502,-12.888458277824865,78.57142857142857,14
GOOGL,donchian_breakout,0.1198896863149519,24.335732387278263,1.5110214284484138,-14.314816428050282,54.54545454545454,11
GOOGL,adx_trend,0.06961682174528121,17.45685610118195,1.2564299564752122,-10.714708431149955,45.714285714285715,35
GOOGL,obv_trend,0.22232566182983665,34.20480013510374,2.0412816524364485,-11.613799502145639,47.368421052631575,19
GOOGL,volume_momentum,0.25458973010613173,32.86221198885939,2.1812952699394628,-7.84456904789772,58.82352941176471,17
META,ema_crossover,0.44260818636682187,14.480840154672393,1.1140939923917663,-10.288269161722585,50.0,8
META,macd,0.0,-9.042157517163806,-0.39213171634973043,-16.030938602109433,37.5,40
META,rsi_reversion,0.32737934206938685,13.474870955247598,0.8524592067267268,-15.01175389751399,62.5,16
META,bollinger_reversion,0.23001247156379123,11.58152269216668,0.6953833261151919,-19.525285998292862,69.23076923076923,13
META,donchian_breakout,0.0,-6.666425703514012,-0.3109096868920151,-23.254220552496584,30.76923076923077,13
META,adx_trend,0.0,-14.458390770084883,-0.8990989661499715,-20.233979003977907,35.294117647058826,34
META,obv_trend,0.0,-25.368809493647692,-1.4956552119244138,-38.75525088840547,21.73913043478261,23
META,volume_momentum,0.0,-7.480405603034712,-0.34897672219915354,-18.924917409409836,36.36363636363637,22
NVDA,ema_crossover,0.3347579180385654,53.522985514255964,2.338320620374383,-13.94485691716888,33.33333333333333,6
NVDA,macd,0.19727386888773277,38.84315884665086,1.747183984190445,-11.402196372625484,41.66666666666667,36
NVDA,rsi_reversion,0.028219114428911136,11.759121216600455,0.7295350240830385,-20.027568456522204,72.72727272727273,11
NVDA,bollinger_reversion,0.14487813720503842,30.516758639767062,1.415912840047487,-21.73809505963681,78.57142857142857,14
NVDA,donchian_breakout,0.042813849186052216,15.833693171067086,0.9098676045183267,-15.374510240317385,50.0,14
NVDA,adx_trend,0.0,-3.7248458574239307,-0.06917928861059336,-21.53573483998302,40.0,35
NVDA,obv_trend,0.14801021970782854,30.54264177518555,1.6103940105465966,-13.941192376938883,50.0,14
NVDA,volume_momentum,0.10404689254587156,26.162983171849397,1.3327729893175706,-18.389456150922477,54.54545454545454,22
TSLA,ema_crossover,0.003176636291497454,5.477341828484139,0.41006816201616686,-27.224537740432943,15.384615384615385,13
TSLA,macd,0.10152322492247565,40.700372436043565,1.3747082628167764,-20.319530468539394,40.0,35
TSLA,rsi_reversion,0.34000626548832275,67.28546184024012,2.1695930804392747,-20.51737980937205,80.0,15
TSLA,bollinger_reversion,0.13254097639158116,41.55644060271011,1.422462229847765,-21.711479071870386,75.0,12
TSLA,donchian_breakout,0.09407843549743272,38.5155291551653,1.357644776159433,-30.013295160833586,50.0,10
TSLA,adx_trend,0.23815542894313016,62.342843212339275,1.888384667573694,-15.630502959147453,50.0,30
TSLA,obv_trend,0.036780277653923506,23.463822632975905,0.947736938647094,-25.71146264012113,33.33333333333333,18
TSLA,volume_momentum,0.053738754811636695,29.471283077633736,1.1368139279302654,-25.5786627293246,29.166666666666668,24
